x,y,R,G,B,date,time,filename,watershed,temperature,class,year,week,month,season_autumn,season_spring,season_winter,temp_F
1624,1522,96,87,118,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1628,1534,109,103,129,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1633,1523,101,97,124,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1637,1535,107,101,129,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1685,1506,66,61,83,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1690,1520,97,90,123,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1696,1516,91,86,116,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1702,1512,81,76,106,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1727,1355,62,58,85,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1732,1359,76,72,95,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1738,1343,63,53,77,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1743,1347,62,52,77,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,ice_t,2019,4,1,False,False,True,24
1396,1433,154,148,186,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1401,1427,153,149,184,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1405,1443,156,150,186,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1410,1437,155,147,184,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1333,1516,165,164,198,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1339,1512,172,166,202,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1345,1508,167,161,197,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1191,1543,163,157,195,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1195,1531,159,155,192,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1198,1548,167,160,194,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1202,1536,162,161,195,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1206,1524,154,150,187,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1209,1541,161,158,189,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1213,1529,161,155,191,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1216,1546,174,168,202,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1220,1534,170,166,199,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1090,1614,161,156,196,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1095,1618,168,163,203,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1100,1622,171,167,202,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1105,1626,170,164,200,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1048,1501,165,159,197,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1052,1497,164,157,198,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1056,1493,170,164,202,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1060,1489,171,163,200,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1064,1485,166,158,195,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1068,1481,164,160,195,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1071,1504,157,151,187,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1164,1405,171,165,201,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1169,1384,167,161,199,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1173,1388,168,164,201,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1177,1392,169,165,202,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1229,1293,139,133,169,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1234,1297,140,136,169,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1239,1301,134,133,165,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1244,1305,137,136,168,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1250,1289,145,139,173,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1255,1293,136,132,165,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1352,1273,150,144,180,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1356,1273,151,145,179,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1360,1273,151,145,179,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1364,1273,149,143,177,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1368,1273,148,140,177,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1372,1273,142,134,171,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1376,1273,146,142,177,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1287,1360,118,113,145,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1291,1356,123,120,151,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1294,1379,127,123,160,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1298,1375,111,105,139,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1302,1371,111,104,135,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1306,1367,108,101,132,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1256,1621,171,164,205,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1260,1633,174,168,204,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1265,1622,171,166,206,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1269,1634,174,168,204,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1274,1623,172,165,206,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1278,1635,172,162,197,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1283,1624,174,163,203,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1045,1685,173,167,205,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1049,1701,176,170,206,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1054,1695,175,169,205,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1059,1689,177,170,211,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1064,1683,173,167,205,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1068,1699,173,169,206,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1881,1450,164,156,195,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1886,1444,159,155,192,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1890,1460,161,155,191,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1895,1454,160,154,192,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1952,1441,161,155,193,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1956,1441,160,156,193,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1960,1441,159,155,192,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1964,1441,159,153,191,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1469,1245,139,133,169,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1473,1261,140,133,167,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1478,1255,136,132,165,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1483,1249,137,130,164,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
1487,1265,126,119,150,2019-01-27,2024-09-11 11:58:22,Hbwtr_w6_20190127_115822.JPG,w6,24F,snow_o,2019,4,1,False,False,True,24
954,1434,141,128,184,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
958,1450,138,125,181,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
963,1441,144,131,187,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
967,1457,146,136,189,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
972,1448,145,136,189,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1076,1363,162,150,198,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1080,1371,166,154,204,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1084,1379,173,161,211,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1089,1360,166,150,199,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1093,1368,175,161,212,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1097,1376,175,161,210,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1237,1365,183,170,216,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1242,1351,183,171,219,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1246,1363,186,173,219,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1251,1349,175,161,212,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1255,1361,192,179,225,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1260,1347,177,163,212,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1194,1467,205,193,233,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1200,1463,201,188,231,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1205,1479,198,185,229,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1211,1475,200,187,231,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1078,1547,188,175,221,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1084,1543,191,178,222,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1090,1539,191,178,224,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1095,1555,194,177,222,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1101,1551,191,180,223,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1055,1663,193,177,222,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1059,1659,186,175,217,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1063,1655,190,179,221,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1066,1681,189,178,220,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1070,1677,185,172,215,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1074,1673,190,177,220,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1078,1669,188,175,218,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1082,1665,195,180,223,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1229,1595,193,180,224,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1234,1596,197,184,227,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1239,1597,203,188,229,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1318,1472,193,176,220,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1323,1458,196,181,224,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1327,1470,191,178,221,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1332,1456,200,185,228,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1336,1468,193,178,221,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1437,1392,185,169,216,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1443,1400,182,169,213,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1449,1258,154,140,193,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1452,1275,158,142,191,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1456,1259,154,141,195,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1459,1276,155,141,192,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1463,1260,151,141,193,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1466,1277,156,138,190,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1470,1261,149,135,184,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1473,1278,158,138,189,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1609,1337,191,175,214,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1614,1323,197,184,227,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1618,1335,199,187,227,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1623,1321,215,199,238,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1627,1333,206,194,234,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1588,1422,207,195,235,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1592,1422,210,195,236,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1596,1422,214,199,240,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1600,1422,212,197,238,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1604,1422,210,195,236,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1608,1422,211,194,236,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1612,1422,211,196,237,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1616,1422,214,199,238,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1333,1271,139,125,176,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1337,1283,144,130,183,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1341,1295,150,136,187,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1346,1281,139,126,180,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1350,1293,147,133,184,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1355,1279,140,127,180,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1697,1474,217,205,241,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1702,1460,217,207,244,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1706,1472,216,201,242,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1711,1458,217,205,243,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1715,1470,216,204,242,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1720,1456,217,203,239,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1724,1468,216,201,240,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1609,1530,167,150,195,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1615,1526,188,176,216,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1621,1522,199,187,227,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1627,1518,209,197,235,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1632,1534,203,189,225,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1412,1509,176,163,207,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1420,1497,192,176,215,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1427,1501,181,166,207,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1362,1565,163,148,191,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
1795,1428,221,206,245,2019-01-28,2024-09-11 11:58:19,Hbwtr_w6_20190128_115819.JPG,w6,23F,snow_o,2019,5,1,False,False,True,23
